AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.26.0.4. Set the 'ServerName' directive globally to suppress this message
[Sun Jan 21 22:21:56.100387 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100425 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP Stack trace:, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100438 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100444 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100450 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100456 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100462 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100467 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100472 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100478 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100483 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100489 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100494 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100499 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100505 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100512 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100518 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100528 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100534 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100540 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100545 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.100551 2024] [php7:notice] [pid 301] [client 172.26.0.1:36554] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.448882 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.448956 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP Stack trace:, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.448974 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.448982 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.448990 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.448996 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449002 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449008 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449013 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449019 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449026 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449042 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449049 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449055 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449061 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449067 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449072 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449078 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449083 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449089 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.449094 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456544 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456603 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP Stack trace:, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456618 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456625 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456630 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456649 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456655 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456661 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456666 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456672 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456677 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456735 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456746 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456753 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456759 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456765 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456771 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456777 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456782 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456787 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456793 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:56.456802 2024] [php7:notice] [pid 58] [client 172.26.0.1:36598] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:21:59.155229 2024] [php7:notice] [pid 166] [client 172.26.0.1:36576] PHP Fatal error:  Uncaught WCPay\\Exceptions\\API_Exception: Your site host "localhost" is on a private network. Jetpack can only connect to public sites. in /var/www/html/wp-content/plugins/woocommerce-payments/includes/wc-payment-api/class-wc-payments-http.php:194\nStack trace:\n#0 /var/www/html/wp-content/plugins/woocommerce-payments/includes/wc-payment-api/class-wc-payments-api-client.php(222): WC_Payments_Http->start_connection('http://localhos...')\n#1 /var/www/html/wp-content/plugins/woocommerce-payments/includes/class-wc-payments-account.php(1934): WC_Payments_API_Client->start_server_connection('http://localhos...')\n#2 /var/www/html/wp-content/plugins/woocommerce-payments/includes/class-wc-payments-account.php(1029): WC_Payments_Account->redirect_to_onboarding_flow_page()\n#3 /var/www/html/wp-includes/class-wp-hook.php(324): WC_Payments_Account->maybe_handle_onboarding('')\n#4 /var/www/html/wp-includes/class-wp-hook.php(348): WP_Hook->apply_filters(NULL, Array)\n#5 /var/www/html/wp-includes/plugin.php(517): WP_Hook->do_action in /var/www/html/wp-content/plugins/woocommerce-payments/includes/wc-payment-api/class-wc-payments-http.php on line 194, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:22:07.957376 2024] [php7:notice] [pid 150] [client 172.26.0.1:50206] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:22:07.957473 2024] [php7:notice] [pid 150] [client 172.26.0.1:50206] PHP Stack trace:, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
[Sun Jan 21 22:22:07.957487 2024] [php7:notice] [pid 150] [client 172.26.0.1:50206] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin&path=%2Fpayments%2Fconnect
